ticker,company,sector,sub_industry,cik,sec_company_title,fetch_success,error,year,filed,revenue,gross_profit,operating_income,depreciation_amortization,ebit,ebitda,interest_expense,operating_cash_flow,capex,fcf,free_cash_flow,total_debt,cash,net_debt,current_assets,current_liabilities,fcf_margin,fcf_conversion,fcf_to_debt,debt_to_ebitda,net_debt_to_ebitda,interest_coverage,cash_interest_coverage,current_ratio,capex_to_revenue,capex_to_ebitda,usable_metric_count,revenue_concept,debt_concept
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001037038,RALPH LAUREN CORP,True,,2025.0,2025-05-22,6443600000.0,4165800000.0,704200000.0,220500000.0,704200000.0,924700000.0,40400000.0,411000000.0,217500000.0,193500000.0,193500000.0,267000000.0,1662200000.0,-1395200000.0,3359800000.0,1467200000.0,0.03002979700788379,0.20925705634259759,0.7247191011235955,0.288742294798313,-1.5088136692981509,17.43069306930693,10.173267326732674,2.289940021810251,0.03375442299335775,0.23521141991997405,19,Revenues,LongTermDebt
RTX,RTX Corporation,Industrials,Aerospace & Defense,0000101829,RTX Corp,True,,2025.0,2026-02-06,68920000000.0,2534000000.0,3561000000.0,4211000000.0,3561000000.0,7772000000.0,1276000000.0,7883000000.0,2415000000.0,5468000000.0,5468000000.0,43638000000.0,6587000000.0,37051000000.0,51133000000.0,51499000000.0,0.07933836331979106,0.7035512094698919,0.12530363444704157,5.614770972722594,4.767241379310345,2.790752351097179,6.177899686520377,0.9928930658847744,0.03504062681369704,0.31073082861554296,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
O,Realty Income,Real Estate,Retail REITs,0000726728,REALTY INCOME CORP,True,,2025.0,2026-02-25,4078993000.0,,,1895177000.0,,,323644000.0,2958769000.0,,,,3975000000.0,444962000.0,3530038000.0,,,,,,,,,9.142048052798755,,,,6,Revenues,LongTermDebt
REG,Regency Centers,Real Estate,Retail REITs,0000910606,REGENCY CENTERS CORP,True,,2025.0,2026-02-13,1322466000.0,,951288000.0,352282000.0,951288000.0,1303570000.0,145170000.0,719591000.0,,,,4408700000.0,68776000.0,4339924000.0,,,,,,3.3820201446796108,3.3292604156278527,6.552924157883861,4.956885031342564,,,,9,Revenues,LongTermDebt
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,0000872589,"REGENERON PHARMACEUTICALS, INC.",True,,2025.0,2026-02-04,13117200000.0,,4047100000.0,421000000.0,4047100000.0,4468100000.0,57300000.0,4594000000.0,718600000.0,3875400000.0,3875400000.0,1984400000.0,2730000000.0,-745600000.0,18660900000.0,3944300000.0,0.2954441496660873,0.8673485374096372,1.9529328764362024,0.44412613862715694,-0.16687182471296524,70.63001745200698,80.17452006980803,4.731105646122252,0.05478303296435215,0.1608289877128981,18,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt
RSG,Republic Services,Industrials,Environmental & Facilities Services,0001060391,"REPUBLIC SERVICES, INC.",True,,2025.0,2026-02-18,14965000000.0,,2780000000.0,1501000000.0,2780000000.0,4281000000.0,314600000.0,3618000000.0,1631000000.0,1987000000.0,1987000000.0,13710000000.0,140000000.0,13570000000.0,2406000000.0,4128000000.0,0.13277647844971602,0.46414389161410885,0.1449307075127644,3.202522775052558,3.169820135482364,8.83661792752702,11.500317863954228,0.5828488372093024,0.1089876378215837,0.3809857509927587,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
RMD,ResMed,Health Care,Health Care Equipment,0000943819,RESMED INC,True,,2025.0,2025-08-08,4222993000.0,2355662000.0,1131871000.0,165156000.0,1131871000.0,1297027000.0,36156000.0,693299000.0,119672000.0,573627000.0,573627000.0,697313000.0,238361000.0,458952000.0,2357719000.0,910655000.0,0.1358342294197504,0.442262959830443,0.8226248470916216,0.5376241203922509,0.35384922596060064,31.30520522181657,19.175212966036067,2.5890364627658116,0.02833819520894304,0.09226639075362347,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
RVTY,Revvity,Health Care,Health Care Equipment,0000031791,"REVVITY, INC.",True,,2025.0,2026-02-24,2750571000.0,693187000.0,300562000.0,431769000.0,300562000.0,732331000.0,66976000.0,91272000.0,81368000.0,9904000.0,9904000.0,3899642000.0,913163000.0,2986479000.0,2349608000.0,653100000.0,0.0036007069077656968,0.01352393931159544,0.0025397203127876865,5.324971904780762,4.078045310112504,4.487607501194458,1.3627568084089823,3.59762364109631,0.02958222129150638,0.11110822838306722,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,0001024478,"ROCKWELL AUTOMATION, INC",True,,2025.0,2025-11-12,9058000000.0,4423000000.0,1929000000.0,250000000.0,1929000000.0,2179000000.0,94600000.0,1374000000.0,161000000.0,1213000000.0,1213000000.0,2256900000.0,1072000000.0,1184900000.0,3881000000.0,3604000000.0,0.1339147714727313,0.5566773749426343,0.5374628915769418,1.0357503441945848,0.5437815511702616,20.391120507399577,14.52431289640592,1.0768590455049944,0.01777434312210201,0.07388710417622762,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,0000084839,ROLLINS INC,True,,2025.0,2026-02-12,3073278000.0,202599000.0,583226000.0,99752000.0,583226000.0,682978000.0,,528366000.0,32465000.0,495901000.0,495901000.0,395310000.0,89630000.0,305680000.0,442623000.0,645162000.0,0.1613589789143709,0.7260863453874064,1.2544610558801952,0.5788034168011268,0.4475693214129884,,,0.6860648953286151,0.010563639215196282,0.04753447402405348,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,0000882835,ROPER TECHNOLOGIES INC,True,,2025.0,2026-02-24,6177800000.0,4307200000.0,1745200000.0,755200000.0,1745200000.0,2500400000.0,233900000.0,2035100000.0,37300000.0,1997800000.0,1997800000.0,7623000000.0,188200000.0,7434800000.0,1542700000.0,3832200000.0,0.3233837288355078,0.7989921612541994,0.2620752984389348,3.0487122060470324,2.9734442489201727,7.461308251389482,8.70072680632749,0.4025624967381661,0.00603774806565444,0.014917613181890898,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,0000745732,"ROSS STORES, INC.",True,,2025.0,2026-03-31,20376941000.0,,2307663000.0,419432000.0,2307663000.0,2727095000.0,,2514490000.0,762812000.0,1751678000.0,1751678000.0,2214811000.0,4872446000.0,-2657635000.0,7538696000.0,4661825000.0,0.08596373714778877,0.6423237914337417,0.7908927669223244,0.8121502917940152,-0.9745296735170575,,,1.6171126114772647,0.03743505956070639,0.2797159614901571,16,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0000884887,ROYAL CARIBBEAN CRUISES LTD,True,,2025.0,2026-02-11,13900000000.0,,2878000000.0,1455000000.0,2878000000.0,4333000000.0,1292000000.0,4477000000.0,3897000000.0,580000000.0,580000000.0,1603000000.0,388000000.0,1215000000.0,1705000000.0,9817000000.0,0.041726618705035974,0.13385645049619202,0.3618215845290081,0.36995153473344106,0.28040618509116083,2.2275541795665634,3.4651702786377707,0.1736783131302842,0.28035971223021583,0.8993768751442419,18,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
CRM,Salesforce,Information Technology,Application Software,0001108524,"Salesforce, Inc.",True,,2025.0,2026-03-02,34857000000.0,26316000000.0,5011000000.0,1100000000.0,5011000000.0,6111000000.0,89000000.0,10234000000.0,736000000.0,9498000000.0,9498000000.0,8433000000.0,8848000000.0,-415000000.0,29727000000.0,27980000000.0,0.2724847232980463,1.554246440844379,1.1262895766631091,1.3799705449189985,-0.0679103256422844,56.30337078651685,114.98876404494382,1.0624374553252323,0.021114840634592763,0.12043855342824415,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",0002023554,Sandisk Corp,True,,2025.0,2025-08-21,6086000000.0,430000000.0,-2035000000.0,448000000.0,-2035000000.0,-1587000000.0,,-713000000.0,219000000.0,-932000000.0,-932000000.0,0.0,328000000.0,-328000000.0,3548000000.0,2123000000.0,-0.15313835031219192,0.5872715816005041,inf,-0.0,0.2066792690611216,,,1.6712199717381064,0.035984226092671705,-0.13799621928166353,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,0001034054,SBA COMMUNICATIONS CORP,True,,2025.0,2026-02-27,194649000.0,2098962000.0,923659000.0,272300000.0,923659000.0,1195959000.0,149921000.0,1544393000.0,236698000.0,1307695000.0,1307695000.0,13591738000.0,208547000.0,13383191000.0,1978720000.0,1797936000.0,6.718221002933485,1.093427951961564,0.09621249320727047,11.364719024648839,11.190342645525474,6.160971444961013,10.301378726129094,1.100550853867991,1.216024741971446,0.19791481146092801,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,0000087347,SLB LIMITED/NV,True,,2025.0,2026-01-23,33135000000.0,,3365000000.0,2312000000.0,3365000000.0,5677000000.0,503000000.0,6637000000.0,1939000000.0,4698000000.0,4698000000.0,12569000000.0,1705000000.0,10864000000.0,18570000000.0,12811000000.0,0.14178361249434132,0.8275497621983442,0.3737767523271541,2.21402149022371,1.9136868064118373,6.68986083499006,13.1948310139165,1.4495355553820934,0.05851818318998038,0.34155363748458695,18,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",0001137789,Seagate Technology Holdings plc,True,,2027.0,2025-08-01,7384000000.0,,-342000000.0,513000000.0,-342000000.0,171000000.0,249000000.0,942000000.0,316000000.0,626000000.0,626000000.0,964000000.0,786000000.0,178000000.0,3332000000.0,3099000000.0,0.08477789815817985,3.6608187134502925,0.6493775933609959,5.637426900584796,1.04093567251462,-1.3734939759036144,3.783132530120482,1.0751855437237818,0.04279523293607801,1.847953216374269,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SRE,Sempra,Utilities,Multi-Utilities,0001032208,SEMPRA,True,,2025.0,2026-02-26,14848000000.0,,,2227000000.0,,,1198000000.0,6218000000.0,8397000000.0,-2179000000.0,-2179000000.0,2016000000.0,1565000000.0,451000000.0,5285000000.0,9676000000.0,-0.14675377155172414,,-1.0808531746031746,,,,5.190317195325543,0.5461967755270773,0.5655307112068966,,13,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt
NOW,ServiceNow,Information Technology,Systems Software,0001373715,"ServiceNow, Inc.",True,,2025.0,2026-01-29,8971000000.0,7050000000.0,762000000.0,562000000.0,762000000.0,1324000000.0,33000000.0,3398000000.0,694000000.0,2704000000.0,2704000000.0,92000000.0,1897000000.0,-1805000000.0,9187000000.0,8358000000.0,0.3014156727232193,2.0422960725075527,29.391304347826086,0.06948640483383686,-1.3632930513595165,23.09090909090909,102.96969696969697,1.0991864082316343,0.07736038345780849,0.5241691842900302,19,RevenueFromContractWithCustomerExcludingAssessedTax,short_term_debt + long_term_debt
SHW,Sherwin-Williams,Materials,Specialty Chemicals,0000089800,SHERWIN WILLIAMS CO,True,,2025.0,2026-02-19,23051900000.0,10758100000.0,3083700000.0,292300000.0,3083700000.0,3376000000.0,334700000.0,3521900000.0,888400000.0,2633500000.0,2633500000.0,9476700000.0,276800000.0,9199900000.0,5512900000.0,6626900000.0,0.11424220996967711,0.7800651658767772,0.2778920932392077,2.807079383886256,2.7250888625592418,9.213325365999403,10.522557514191814,0.831897267198841,0.038539122588593565,0.2631516587677725,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SPG,Simon Property Group,Real Estate,Retail REITs,0001063761,SIMON PROPERTY GROUP INC.,True,,2025.0,2026-02-25,5658836000.0,,2807022000.0,1262107000.0,2807022000.0,4069129000.0,854648000.0,3930793000.0,793283000.0,3137510000.0,3137510000.0,24264495000.0,1400345000.0,22864150000.0,,,0.5544444122430832,0.7710519868011065,0.1293045661984723,5.963068509255912,5.6189297513055,3.284418848461589,4.599312231468394,,0.1401848365989048,0.19495154859922112,15,Revenues,LongTermDebt
SWKS,Skyworks Solutions,Information Technology,Semiconductors,0000004127,"SKYWORKS SOLUTIONS, INC.",True,,2025.0,2025-11-07,4772400000.0,2107300000.0,1125000000.0,387800000.0,1125000000.0,1512800000.0,64400000.0,1856400000.0,210300000.0,1646100000.0,1646100000.0,0.0,1368600000.0,-1368600000.0,3341000000.0,602700000.0,0.34492079456877045,1.0881147540983607,inf,0.0,-0.9046800634584876,17.46894409937888,28.82608695652174,5.543388086942094,0.04406587880311793,0.1390137493389741,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,0000091419,J M SMUCKER Co,True,,2018.0,2018-06-18,7811200000.0,2801800000.0,157500000.0,224100000.0,157500000.0,381600000.0,65187000.0,1194400000.0,477400000.0,717000000.0,717000000.0,7773000000.0,169900000.0,7603100000.0,1966900000.0,3761100000.0,0.09179127406800491,1.878930817610063,0.09224237746043998,20.36949685534591,19.924266247379453,2.4161259146762393,18.322671698344763,0.5229587088883572,0.061117369930356415,1.25104821802935,19,SalesRevenueGoodsNet,LongTermDebt
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,0002005951,Smurfit Westrock plc,True,,2025.0,2026-02-27,12093000000.0,3054000000.0,1372000000.0,580000000.0,1372000000.0,1952000000.0,,1559000000.0,929000000.0,630000000.0,630000000.0,1053000000.0,855000000.0,198000000.0,10055000000.0,7333000000.0,0.052096254031257755,0.32274590163934425,0.5982905982905983,0.5394467213114754,0.1014344262295082,,,1.3711986908495841,0.07682130157942611,0.475922131147541,17,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,0000091440,Snap-on Inc,True,,2025.0,2026-02-12,4703200000.0,1648300000.0,1310400000.0,99300000.0,1310400000.0,1409700000.0,53100000.0,1154200000.0,,,,1199200000.0,1360500000.0,-161300000.0,3989400000.0,961500000.0,,,,0.850677449102646,-0.11442150812229553,24.677966101694917,21.736346516007533,4.149141965678627,,,13,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SOLV,Solventum,Health Care,Health Care Technology,0001964738,Solventum Corp,True,,2025.0,2026-02-27,8197000000.0,4693000000.0,1692000000.0,561000000.0,1692000000.0,2253000000.0,,1915000000.0,290000000.0,1625000000.0,1625000000.0,200000000.0,762000000.0,-562000000.0,3249000000.0,2703000000.0,0.1982432597291692,0.7212605415002219,8.125,0.0887705281846427,-0.24944518419884598,,,1.201997780244173,0.03537879712089789,0.1287172658677319,17,Revenues,DebtCurrent
SO,Southern Company,Utilities,Electric Utilities,0000092122,SOUTHERN CO,True,,2025.0,2026-02-19,25253000000.0,,5826000000.0,,5826000000.0,,2446000000.0,7553000000.0,9095000000.0,-1542000000.0,-1542000000.0,1338000000.0,1070000000.0,268000000.0,10694000000.0,15993000000.0,-0.06106205203342177,,-1.1524663677130045,,,2.3818479149632052,3.08789860997547,0.6686675420496467,0.3601552290816933,,14,Revenues,short_term_debt + long_term_debt
LUV,Southwest Airlines,Industrials,Passenger Airlines,0000092380,SOUTHWEST AIRLINES CO,True,,2025.0,2026-02-05,26091000000.0,,224000000.0,1522000000.0,224000000.0,1746000000.0,114000000.0,3164000000.0,3520000000.0,-356000000.0,-356000000.0,4929000000.0,7509000000.0,-2580000000.0,11274000000.0,12276000000.0,-0.01364455176114369,-0.20389461626575028,-0.072225603570704,2.823024054982818,-1.47766323024055,1.9649122807017543,27.75438596491228,0.918377321603128,0.1349124219079376,2.016036655211913,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,0000093556,"STANLEY BLACK & DECKER, INC.",True,,2025.0,2026-02-24,15781100000.0,1387800000.0,1882200000.0,432400000.0,1882200000.0,2314600000.0,559400000.0,1191300000.0,338700000.0,852600000.0,852600000.0,6103000000.0,290500000.0,5812500000.0,6377700000.0,4916900000.0,0.05402665213451534,0.3683573835651949,0.13970178600688185,2.636740689535989,2.5112330424263374,3.3646764390418307,2.1296031462281015,1.2970977648518376,0.02146238221670226,0.1463319796077076,19,Revenues,LongTermDebt
SBUX,Starbucks,Consumer Discretionary,Restaurants,0000829224,STARBUCKS CORP,True,,2025.0,2025-11-14,35975600000.0,,5870800000.0,1450300000.0,5870800000.0,7321100000.0,550100000.0,6008700000.0,2333600000.0,3675100000.0,3675100000.0,15568400000.0,2818400000.0,12750000000.0,6847400000.0,9070000000.0,0.102155349737044,0.501987406264086,0.2360615092109658,2.1265110434224366,1.7415415716217508,10.672241410652608,10.92292310489002,0.7549503858875414,0.06486618708235582,0.3187499146303151,18,Revenues,LongTermDebt
STLD,Steel Dynamics,Materials,Steel,0001022671,STEEL DYNAMICS INC,True,,2025.0,2026-02-27,18795316000.0,4045883000.0,3151181000.0,437804000.0,3151181000.0,3588985000.0,57209000.0,3519928000.0,1657905000.0,1862023000.0,1862023000.0,3231007000.0,589464000.0,2641543000.0,5431338000.0,2150583000.0,0.09906845939701146,0.5188160440904601,0.576298039589515,0.9002564791995509,0.7360139426606687,55.081910188956286,61.52752189340838,2.5255188941789273,0.08820841320252344,0.46194258265219834,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
STE,Steris,Health Care,Health Care Equipment,0001757898,STERIS plc,True,,2025.0,2025-05-29,4536266000.0,1980726000.0,791101000.0,552897000.0,791101000.0,1343998000.0,89490000.0,756947000.0,361969000.0,394978000.0,394978000.0,3120162000.0,348320000.0,2771842000.0,2869123000.0,931127000.0,0.0870711726340563,0.2938828778019015,0.12658893993324705,2.3215525618341695,2.062385509502246,8.840105039669236,8.458453458486982,3.081344435291856,0.07979448295139659,0.2693225733966866,19,Revenues,LongTermDebt
SYK,Stryker Corporation,Health Care,Health Care Equipment,0000310764,STRYKER CORP,True,,2025.0,2026-02-11,20498000000.0,13058000000.0,3888000000.0,1341000000.0,3888000000.0,5229000000.0,,3711000000.0,575000000.0,3136000000.0,3136000000.0,1409000000.0,3652000000.0,-2243000000.0,14847000000.0,7616000000.0,0.15299053566201581,0.5997322623828648,2.2256919801277504,0.26945878753107666,-0.4289539108816217,,,1.9494485294117647,0.028051517221192313,0.10996366418053165,17,Revenues,DebtCurrent
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",0001375365,"Super Micro Computer, Inc.",True,,2025.0,2025-08-28,7123482000.0,1283012000.0,761142000.0,26900000.0,761142000.0,788042000.0,2485000.0,663580000.0,36793000.0,626787000.0,626787000.0,147618000.0,1669766000.0,-1522148000.0,8931960000.0,2345721000.0,0.08798885151952374,0.795372581664429,4.246006584562858,0.1873225031153162,-1.9315569474723429,306.2945674044266,267.03420523138834,3.8077674199105522,0.0051650302478478925,0.04668913585824106,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SNPS,Synopsys,Information Technology,Application Software,0000883241,SYNOPSYS INC,True,,2025.0,2025-12-22,5318014000.0,4287171000.0,1273239000.0,247120000.0,1273239000.0,1520359000.0,3365000.0,1703274000.0,189618000.0,1513656000.0,1513656000.0,13484515000.0,3896532000.0,9587983000.0,6469666000.0,2650120000.0,0.2846280585195902,0.9955911728743014,0.11225142320654469,8.869296659538964,6.306394081924072,378.377117384844,506.1735512630015,2.4412728480219763,0.03565579180498585,0.12471922749824219,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
SYY,Sysco,Consumer Staples,Food Distributors,0000096021,SYSCO CORP,True,,2025.0,2025-08-22,76325000000.0,13955000000.0,3039000000.0,776000000.0,3039000000.0,3815000000.0,118267000.0,2868000000.0,793000000.0,2075000000.0,2075000000.0,12902485000.0,745000000.0,12157485000.0,11043000000.0,9241000000.0,0.02718637405830331,0.5439056356487549,0.16082173317775605,3.382040629095675,3.1867588466579293,25.69609443039901,24.25021349996195,1.1950005410669842,0.010389780543727481,0.20786369593709042,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,0001283699,"T-Mobile US, Inc.",True,,2025.0,2026-02-11,78558000000.0,,14266000000.0,12818000000.0,14266000000.0,27084000000.0,1418000000.0,18559000000.0,9801000000.0,8758000000.0,8758000000.0,78265000000.0,5409000000.0,72856000000.0,18404000000.0,20174000000.0,0.11148450826141194,0.3233643479545119,0.11190187184565259,2.889713483975779,2.6900014768867226,10.06064880112835,13.088152327221438,0.9122633092098741,0.12476132284426793,0.36187416925121846,18,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,True,,2025.0,2025-05-20,5349900000.0,2285300000.0,-1165200000.0,122300000.0,-1165200000.0,-1042900000.0,,1100000.0,204200000.0,-203100000.0,-203100000.0,1733000000.0,754000000.0,979000000.0,2259700000.0,2406400000.0,-0.037963326417316215,0.19474542142103748,-0.11719561454125793,-1.6617125323616837,-0.9387285454022437,,,0.9390375664893617,0.03816893773715396,-0.19580017259564675,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001116132,"TAPESTRY, INC.",True,,2025.0,2025-08-14,6660900000.0,4714900000.0,1172400000.0,182200000.0,1172400000.0,1354600000.0,,975200000.0,184200000.0,791000000.0,791000000.0,6937200000.0,6142000000.0,795200000.0,8803700000.0,1711600000.0,0.11875272110375475,0.5839362173335302,0.1140229487401257,5.121216595304887,0.5870367636202569,,,5.143549894835242,0.027653920641354773,0.13598110143215708,17,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,0001389170,Targa Resources Corp.,True,,2025.0,2026-02-19,16060300000.0,514600000.0,2626200000.0,1329600000.0,2626200000.0,3955800000.0,14700000.0,3211600000.0,2385400000.0,826200000.0,826200000.0,14174600000.0,157300000.0,14017300000.0,2296300000.0,3172600000.0,0.05144362185015224,0.2088578795692401,0.05828735907891581,3.5832448556549874,3.5434804590727538,178.6530612244898,218.47619047619048,0.7237912122549328,0.1485277360945935,0.6030132969310885,19,Revenues,LongTermDebt
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,0000027419,TARGET CORP,True,,2025.0,2026-03-11,107412000000.0,21544000000.0,5707000000.0,2801000000.0,5707000000.0,8508000000.0,421000000.0,8621000000.0,4806000000.0,3815000000.0,3815000000.0,13904000000.0,2229000000.0,11675000000.0,19454000000.0,20799000000.0,0.035517446840204074,0.4484015044663846,0.2743814729574223,1.6342266102491771,1.3722378937470616,13.55581947743468,20.477434679334916,0.9353334294918025,0.04474360406658474,0.5648801128349789,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,0001385157,TE Connectivity plc,True,,2025.0,2025-11-10,16034000000.0,5055000000.0,2304000000.0,794000000.0,2304000000.0,3098000000.0,56000000.0,3132000000.0,732000000.0,2400000000.0,2400000000.0,871000000.0,1319000000.0,-448000000.0,7631000000.0,4746000000.0,0.14968192590744667,0.7746933505487411,2.7554535017221586,0.28114912846998064,-0.14460942543576502,41.142857142857146,55.92857142857143,1.6078803202697007,0.04565298740177123,0.23628147191736604,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,0001094285,TELEDYNE TECHNOLOGIES INC,True,,2025.0,2026-02-20,5635500000.0,221800000.0,1034400000.0,316400000.0,1034400000.0,1350800000.0,90800000.0,836100000.0,114900000.0,721200000.0,721200000.0,2649000000.0,649800000.0,1999200000.0,2944600000.0,1261600000.0,0.12797444769763108,0.5339058335801007,0.2722536806342016,1.9610601125259106,1.4800118448326918,11.392070484581497,9.208149779735683,2.334020291693088,0.020388607931860526,0.08506070476754515,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,0000097210,"TERADYNE, INC",True,,2025.0,2026-02-19,2676298000.0,1536748000.0,501068000.0,110886000.0,501068000.0,611954000.0,3806000.0,585231000.0,159642000.0,425589000.0,425589000.0,186663000.0,553354000.0,-366691000.0,1816397000.0,624579000.0,0.15902152899266075,0.695459135817398,2.2799858568650455,0.3050278288890995,-0.5992133395647385,131.6521282186022,153.7653704676826,2.908194159585897,0.059650308000080705,0.2608725492438974,19,Revenues,DebtCurrent
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,0001318605,"Tesla, Inc.",True,,2025.0,2026-01-29,96773000000.0,17660000000.0,8891000000.0,3330000000.0,8891000000.0,12221000000.0,371000000.0,13256000000.0,8899000000.0,4357000000.0,4357000000.0,2343000000.0,16398000000.0,-14055000000.0,58360000000.0,28821000000.0,0.04502288861562626,0.35651746992881106,1.8595817328211695,0.19171917191719173,-1.1500695524097864,23.964959568733153,35.73045822102426,2.024912390270983,0.0919574674754322,0.7281728172817282,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
TXN,Texas Instruments,Information Technology,Semiconductors,0000097476,TEXAS INSTRUMENTS INC,True,,2025.0,2026-02-06,17519000000.0,11019000000.0,7331000000.0,1175000000.0,7331000000.0,8506000000.0,353000000.0,6420000000.0,5071000000.0,1349000000.0,1349000000.0,13596000000.0,3200000000.0,10396000000.0,15026000000.0,3643000000.0,0.07700211199269365,0.15859393369386315,0.0992203589290968,1.5984011286150952,1.2221960968727956,20.76770538243626,18.186968838526912,4.124622563821027,0.28945716079684913,0.5961674112391253,19,RevenueFromContractWithCustomerExcludingAssessedTax,LongTermDebt
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,0001811074,Texas Pacific Land Corp,True,,2025.0,2026-02-18,631595000.0,,486053000.0,14757000.0,486053000.0,500810000.0,,418288000.0,5086000.0,413202000.0,413202000.0,,369835000.0,,503369000.0,46561000.0,0.6542198719115889,0.8250673908268605,,,,,,10.810957668434956,0.008052628662354832,0.010155548012220203,13,RevenueFromContractWithCustomerExcludingAssessedTax,
TXT,Textron,Industrials,Aerospace & Defense,0000217346,TEXTRON INC,True,,2025.0,2026-02-11,13683000000.0,,,395000000.0,,,171000000.0,1266000000.0,402000000.0,864000000.0,864000000.0,,2035000000.0,,,,0.06314404735803551,,,,,,7.4035087719298245,,0.029379522034641527,,8,Revenues,
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,0000097745,THERMO FISHER SCIENTIFIC INC.,True,,2025.0,2026-02-26,42857000000.0,2580000000.0,6859000000.0,1068000000.0,6859000000.0,7927000000.0,536000000.0,8406000000.0,1479000000.0,6927000000.0,6927000000.0,2214000000.0,4009000000.0,-1795000000.0,22137000000.0,13332000000.0,0.16163053876846256,0.8738488709473949,3.1287262872628725,0.2792985997224675,-0.226441276649426,12.796641791044776,15.682835820895523,1.6604410441044104,0.03451011503371678,0.18657751986880283,19,RevenueFromContractWithCustomerExcludingAssessedTax,DebtCurrent
